title,brand,price,url,img,description,source,date,sold,priceOnRequest
Rolex Day-Date Green Ombre Roman Numeral Dial Ref 228238 in 18K YG Unpolished Full Set,Rolex,59900,https://windvintage.com/rolex-day-date-green-ombre-roman-numeral-dial-ref-228238-in-18k-yg-unpolished-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/78304afa-e286-4522-82a5-b8ccde39da34/DSC03607.JPG,The Rolex Day-Date is a luxurious watch. The green Ombre dial with Roman numerals are very sophisticated and rich. The watch is a reference 228238. It comes with full links. The case measures 40mm in diameter and is made of 18k yellow gold. The watch comes with box and papers and comes from the original owner. It was sold in 2025.,Wind Vintage,2026-04-19,True,False
Rolex “Red Sub” Submariner Reference 1680 Full Set,Rolex,22000,https://www.windvintage.com/rolex-red-sub-submariner-reference-1680111,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779207171889-4BAFGYR5OV5893I96K5S/Image+4.jpeg,"This Rolex Submariner reference 1680 is an awesome sports watch dating to circa late 1972 with a 2.9M serial number. The watch features the correct “Red Sub” dial, which has taken a warm patina on the tritium luminous material. The case has been polished in the past. The watch is paired on a later 78360 Oyster bracelet with 580 end links dating to circa 1984. To learn more about the Rolex Submariner, dive into my ‘ Reference Points: Understanding The Rolex Submariner ’ video and corresponding article. It comes with box and papers. We do not know the service history but it is running well. It just passed a water resistance test of 5 bars.",Wind Vintage,2026-04-19,True,False
Audemars Piguet Royal Oak A Series Ref 5402ST,Audemars Piguet,67000,https://www.windvintage.com/audemars-piguet-royal-oak-a-series-ref-5402s,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/2ca12832-afd9-42b6-ab9b-413aaf8f96c7/DSC07224.JPG,"A Series Ref 5402ST The Audemars Piguet Royal Oak is an icon. It is the original luxury sports watch that created and defined the category. Introduced at BaselWorld in 1972 after being designed by Gérald Genta, it turned the Swiss industry upside down and changed the fortunes of the struggling Audemars Piguet. It’s no surprise, that Patek Philippe hired Gerald Genta a few years later to introduce their own version of a steel luxury sports watch: the Nautilus. The origin of the species is the Royal Oak reference 5402ST - nicknamed the “Jumbo”. It is no surprise that the A series examples are hotly hunted and desired by collectors around the world. Only a few seem come to market each year. The watch should fit a wrist up slightly approximately 6.8 inches and features the original flip “Audemars Piguet” flip clasp (often replaced with the AP flip clasp) with the Gay Freres “GF” logo. The watch dates to circa 1972. The case measures 39mm in diameter (48mm lug to lug) and this is the original “Jumbo”. The case and bracelet have been lightly polished in the past like on the vast majority of these, but this case is still super attractive on the wrist. The hands appear to be service replacement or relumed. It features a service crown. This watch does not come with box and papers. The watch was recently serviced and is running well. For those hunting for an awesome A Series Royal Oak, do not sleep on this watch!",Wind Vintage,2026-04-19,True,False
OMEGA Speedmaster '57 Co-Axial Master Chronometer Chronograph 332.10.41.51.10.001 Full Set,Omega,0,https://www.windvintage.com/omega-speedmaster-57-co-axial-master-chronometer-chronograph-33210415110001-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779203604834-PB3ENMJS7W9YC4LWE9LV/Image+2.jpeg,"A Speedmaster '57 Co-Axial Master Chronometer Chronograph 332.10.41.51.10.001 Full Set The OMEGA Speedmaster is certainly one of the most iconic watches with a truly rich history of exploration and sport. The model was first introduced in 1957, initially created for drivers in automotive racing. However, it would reach iconic status by eventually reaching spaceflight qualification by NASA amongst several of the highest grade chronographs of its era. The Speedmaster remains a bestseller, and a highly recognizable cultural icon to this day. This is a great modern Speedmaster! It is the OMEGA Speedmaster '57 Co-Axial Master Chronometer Chronograph 332.10.41.51.10.001. The dial is a great green and very beautiful! The case appears to be unpolished. It comes full set with box and papers. It dates to 2022. To learn more about the Omega Speedmaster, you can watch ‘Reference Points: Understanding The Entire Lineage Of The Omega Speedmaster ’ video I made with Ben Clymer in 2015 (and corresponding article ).",Wind Vintage,2026-04-19,True,True
Rolex CERN Dial Milgauss Reference 1019 Full Set Unpolished,Rolex,39000,https://www.windvintage.com/rolex-cern-dial-milgauss-reference-1019-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779805598906-0XOWUD6QAFOGH15Z27GV/Image+6.jpeg,"The Rolex Milgauss reference 1019 was the successor for the reference 6541. Like many of the Milgauss models over the years, the dial features a distinctive look that deviates from the consistent aesthetics from Rolex models. In this instance, it is the vertically brushed silver dial, with the broad red font. It features the large “ROLEX” font. The Antimagnetic case is designed to withstand 1,000 gauss. This example is a CERN dial - a rare non-luminous variant that was created at the request of scientists at CERN for their scientific instruments which could be affected by proximate radioactive materials. The case appears to be unpolished. The watch features a 2.4M serial dating to circa 1970. It features a later added Rolex 7206 Rivet bracelet dated to 1968 with 82 end links. It comes with the Jubilee bracelet it was found with which is very stretched out. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
Vacheron Constantin Overseas Dual Time X79A1572 Full Set w/ Extra Straps and Bracelet Unpolished,Vacheron Constantin,24900,https://www.windvintage.com/vacheron-constantin-overseas-dual-time-x79a1572-full-set-w/-extra-straps-and-bracelet-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779309890588-7NBEAIPAOOJZ6R15II85/Image+24.jpeg,"The Vacheron Constantin Overseas models have become exceedingly popular in recent years. This reference X79A1572 is an exciting stainless steel sports watch from Vacheron Constantin. The case measures 42mm in diameter. The case appears to be unpolished. The dial is silver and features an AM/PM indicator date wheel at 6 o’clock. It features an additional hour hand to track a second time zone. It comes with a stainless steel bracelet, black and blue rubber straps and a black leather strap in addition to the red rubber straps. The watch comes “full set” with a box and papers. The watch dates to 2019 and comes from the original owner. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Patek Philippe Ellipse Reference 3738/100R-001 in 18K Rose Gold Unpolished with Papers &amp; Earlier Box,Patek Philippe,24900,https://www.windvintage.com/patek-philippe-ellipse-reference-3738/100r-001-in-18k-rose-gold-unpolished-with-papers-earlier-box,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779217526042-OR9RGKW1MI19F35P2IM1/Image+11.jpeg,"This Patek Philippe Ellipse is a spectacular timepiece with a beautiful champagne dial. These are among the most sophisticated watches from Patek Philippe. The watch is powered by the calibre 240. The 18k rose gold case is unpolished. It is paired on a Patek Philippe strap and buckle. This example dates to 2006. The watch comes with the Certificate of Origin. It comes with a box, but it is an earlier box. We do not know the service history but it is running well.",Wind Vintage,2026-04-19,True,False
Rolex Submariner Ref. 1680 Unpolished,Rolex,13900,https://www.windvintage.com/rolex-submariner-ref-1680-1-,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/95c2ebb9-bf6b-441f-bdf7-8c4872049fa6/DSC06297.JPG,"The Rolex Submariner is one of the great sports watches and for great reason. This reference 1680 dates to circa 1978 with a 5.4M serial. The case appears to be unpolished. It is folded link Rolex bracelet with C date code dating to 1978 and is likely original to the watch. To learn more about the Rolex Submariner, you can watch my ‘ Reference Points: Understanding The Rolex Submariner ’ video and read the corresponding article. The watch does not come with box and papers. We do not know the service history, but it is running well and keeping good time. It recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Rolex Submariner Transitional Matte Dial Reference 16800,Rolex,10900,https://www.windvintage.com/rolex-submariner-transitional-matte-dial-reference-16800,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1776450984247-F7B7X3K0N4956YWZXK4J/Image+29.jpeg,"The Rolex Submariner is one of the most renowned sports watches of all time. This reference 168000 features a 7.1M serial number dating to circa 1982. The watch features the transitional matte dial and the tritium luminous material on the hour has taken a warm patina. It is paired on a Rolex reference 93150 Oyster bracelet with H date code dating to circa 1983. The case appears to have been lightly polished in the past. The hands have been colored matched to the dial. To learn more about the Rolex Submariner, you can watch my ‘ Reference Points: Understanding The Rolex Submariner ’ video and read the corresponding article. The watch does not come with a box or papers. The watch recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Rolex Submariner Ref. 16610LV Flat 4 “Kermit”  Full Set Unpolished,Rolex,18900,https://www.windvintage.com/rolex-submariner-ref-16610lv-kermit-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779309724531-HOUGLN2WXFV5CVQPSAC8/Image+23.jpeg,"The Rolex Submariner is one of the most renowned sports watches of all time. This 16610LV features an F serial number and is paired with a Rolex Oyster bracelet. This reference features a green bezel, a black dial and a date window at the 3 o'clock position. The watch is in great condition and appears to be unpolished, but exhibits signs of wear. The watch comes with a caseback sticker. It features the highly coveted Flat 4 bezel insert. To learn more about the Rolex Submariner, dive into my ‘ Reference Points: Understanding The Rolex Submariner ’ video and corresponding article. We do not know the service history, but the watch is running well. It recently passed a water resistance test. It comes as a “full set” with a box and papers. It was originally sold in 2003.",Wind Vintage,2026-04-19,True,False
Rolex Yacht-Master Reference 116622-0002 Rolesium/Platinum Full Set,Rolex,12000,https://www.windvintage.com/rolex-yacht-master-reference-116622-0002-rolesium/platinum-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778099636761-EF0P8RDCM2AYMIQGJV48/Image+48.jpeg,The Rolex Yacht-Master reference 116622-0002 is a very special timepiece. The case is made of Rolesium - the watchmaker’s patented combination of Oystersteel and platinum. The case measures 40mm in diameter. The watch comes full set with box and papers. The watch dates to 2014. We do not know the service history but it is running well. It recently passed a water resistance test of 5 bar.,Wind Vintage,2026-04-19,True,False
Rolex Submariner Starbucks 126610LV Unworn 2023 Unpolished Full Set 2023 Brand New,Rolex,15900,https://www.windvintage.com/rolex-submariner-starbucks-126610lv-full-set-brand-new,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779413667922-59TY2Z3UHPMCN6LV2UNV/Image+1.jpeg,"This Rolex Submariner reference 126610LV is an awesome sports watch. The case is unpolished and measures 40mm in diameter. The watch is brand new. The watch comes full set with box and papers. It dates to 2023. It comes from the original owner. It is running well. To learn more about the Rolex Submariner, you can read my ‘ Reference Points: Understanding The Rolex Submariner ’ article and corresponding video.",Wind Vintage,2026-04-19,True,False
Rolex Sprite Destro GMT-Master II Jubilee 126720VTNR Full Set Brand New,Rolex,22000,https://www.windvintage.com/rolex-sprite-destro-gmt-master-ii-jubilee-126720vtnr-full-set-brand-new,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779413769409-JX0DWGQQN2AP2P14FYBE/Image+3.jpeg,The Rolex “Destro” or “Sprite” GMT-Master reference 126720VTNR is a watch that took the world by storm. These are incredible timepieces. The watch is brand new. It is paired on the incredible Jubilee bracelet. To learn more about the Rolex GMT-Master you can watch the ‘Reference Points: Understanding The Rolex GMT-Master' video and corresponding article I produced with HODINKEE. It comes full set with box and papers from the original owner. It dates to 2025. It is running well.,Wind Vintage,2026-04-19,False,False
Longines 1952 Winter Army Championships Reference 5356 Unpolished w/ Extract &amp; Box,Longines,9900,https://www.windvintage.com/longines-1952-winter-army-championships-reference-5356-w/-extract-box-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779283151920-H36L37J1Z9XZD89U1BES/Image+13.jpeg,"This Longines reference 5356 is an incredibly special timepiece not only because of the outstanding condition of the watch, but also the story behind it. The watch is one of 2 reference 5356s that were awarded in The 1952 Winter Army Championship in Andermatt . The case is engraved with “Internationaler Militar-Skieinzelllauf. 1952 Andermatt (Schweiz) 2. Rang” - “International Military Single Ski Race. 1952 Andermatt, Switzerland) 2nd place.” This example was frequently worn while racing by the recipient over the years. Researching the provenance engraved onto the timepieces found the story of Melker Risberg (also spelled Melcher). Born February 16, 1930, Risberg was a celebrated Swedish cross country skier who competed throughout Europe. He was recognized in several articles for his 2nd place in the International Singles Ski Race during the 1952 Die grossartigen Winter-Armeemeisterschaften in Andermatt (The great winter army championships in Andermatt). He would cover the 18-kilometer distance in a ranked time of 1:19:19 just behind his Swedish teammate Adolf Wiklund by merely 32 seconds. Longines would be recognized within the March 3rd issue of Der Bund’s sports section highlighting the satisfaction with Olympic organizers of the timekeeping instruments. Several other sporting events, including the Winter Army Championships in Andermatt, were mentioned alongside the prestigious competition. The case measures 35mm in diameter. It is unpolished and in phenomenal condition. The dial shows signs of wear as it was worn during racing. The reference 5356 is powered by the calibre 12.68Z, a manual wind movement with sub-seconds. The 12 ligne movement operates at 18,000 VPH and is comprised of 17 jewels. The watch is paired on a contemporary beads or rice bracelet made by Private Eyes. The watch comes with Extract from the Archives citing [The watch is] “fitted with a Longines manually wound mechanical movement, caliber 12.68Z. It was invoiced on 26 February 1952 to the c",Wind Vintage,2026-04-19,True,False
Rolex Four Line Zenith Daytona Reference 16520,Rolex,44000,https://www.windvintage.com/rolex-four-line-zenith-daytona-reference-16520white,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780317890944-E5QATMZ4IOL65KVQNQW0/DSC03559.jpeg,"This is an outstanding example of a Rolex ""Four-Line Zenith” Daytona reference 16520 with an R9 serial dating it to circa 1988 - one of the earliest automatic Daytonas ever made. The “Zenith Daytonas” have appreciated significantly the last few years as people respect the modified Zenith El Primero movements that Rolex used for their first automatic Daytonas starting in 1988. It is paired on a 78360 bracelet has a M6 date code dating to circa 1988 with non-flip lock and 503 end links. The case has been lightly polished, but it is in very strong condition. It measures 40mm in diameter (46mm lug-to-lug). This watch is powered by the automatic movement (Caliber 4030 made by Zenith). Four-Line Daytonas are extremely rare and simply say “Superlative Chronometer” on the dial and not “Officially Certified” as found on the predecessor and successor versions of the reference 16520. It is surmised that Rolex was finding the amount of text on the dial a bit tedious for the predecessor “ porcelain dial ” versions of the automatic Daytona. The white dial on this example is outstanding. This watch has good provenance and was found from the original owner a few years ago at a small auction. This watch also features the rare and original 200 bezel. On many of these early examples, the bezel has been swapped for a later 400 bezel during a service. This is a rare opportunity to purchase a very special early automatic Daytona. This watch does not include a box or papers. We do not know the service history, but it is running well. It recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Rolex King Midas Reference 9630 in 18k YG,Rolex,55000,https://www.windvintage.com/rolex-king-midas-reference-9630-in-18k-yg,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780325774907-5NKHWHIOPXJ3K85UKZ2E/Image+38.jpeg,"The King Midas was the most expensive Rolex by far at retail in the 1960s and 1970s. Starting in the 1970s, Rolex changed the dial to have Cellini instead of Midas in Greek on the dial and also introduced the smaller Queen Midas model. It is said that Gérald Genta designed these watches and they certainly seemed to be part of the evolution of integrated watch design that led to the Audemars Piguet Royal Oak, IWC Ingenieur 1832, and Patek Philippe Nautilus.The King Midas has been closely associated with Elvis Presley, who is photographed holding one, and more recently with Rihanna, who wore a customized model for her pregnancy announcement. This Rolex King Midas reference 9630 is a tremendous and stylish timepiece. The case is made of 18K yellow gold. The bracelet can fit a wrist over 7 inches. It dates to circa 1965. The case reference and the serial number have been polished from the back of the bracelet and the serial is missing one number. This watch was sold at Bonhams in 2022 . It does not come with box and papers. We do not know the service history. It is running well and keeping good time.",Wind Vintage,2026-04-19,True,False
Rolex Ladies Datejust Reference 6917 in 18K YG Unpolished,Rolex,4900,https://www.windvintage.com/rolex-ladies-datejust-reference-6917-in-18k-yg-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/d0ed5710-ce7d-42e6-9838-94515ede17ae/DSC03064.JPG,"This is an exceptional Rolex Datejust reference 6917. The watch is in fantastic condition and is 18k yellow gold. We believe it to be unpolished. The case is 26mm in diameter and 33mm lug-to-lug. It is an absolutely stunning timepiece. It features an 6.28M serial dating to circa 1979. The watch is paired with a Rolex Lizard skin strap and 18k yellow gold pin buckle. The watch does not come with a box and papers. We do not know the service history, but it is running well. It recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
F.P.Journe Classique Chronometre Souverain 40mm White Dial in 18K RG Unpolished Full Set,Other,125000,https://www.windvintage.com/fpjourne-classique-chronometre-souverain-40mm-white-dial-in-18k-rg-unpolished-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778700678191-Y63DYELTCGJVU8LIVOTA/Image+59.jpeg,"This is a beautiful example dating to 2020. It features the stunning “smooth” silver dial with radial Breguet numerals. The case is made of rose gold. It measures 40mm in diameter. The case appears to be unpolished. It features some wear near 4 o'clock. It is paired on a green F.P.Journe strap. It is powered by the calibre 1304. It comes full set with box and papers from the original owner. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
Certina Argonaut 280 Green Dial Unpolished,Other,1500,https://www.windvintage.com/certina-argonaut-280-green-dial,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780345087082-XOZWRNB8P9ELTZSXYNHW/Image+46.jpeg,"The Certina Argonaut 280 is an incredibly cool and stylish vintage watch. It presents great value for everyone and has a fantastic case design. It measures 37mm in diameter (40mm lug-to-lug). The watch dates to the 1970s. It features a very rare green dial and is paired on contemporary beads of rice bracelet. It does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
Rolex GMT-Master Ref 1675,Rolex,23900,https://www.windvintage.com/rolex-gmtmaster-ref-1675-1,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779819123073-HVLWR3SEMWYC4ATSA38Y/Image+15.jpeg,"The Rolex GMT-Master was originally designed for Pan Am pilots in the 1950s and continues to be a flagship model for Rolex to this day. The reference 1675 was introduced in 1959 and remained in production until 1980. For Eric and myself, there are few vintage watches better to own and enjoy than a great Rolex GMT-Master reference 1675. We are excited to offer this cool Rolex GMT-Master 1675. The case has been polished in the past. This GMT-Master 1675 has a an attractive insert. The red has faded to a beautiful pink/salmon color and the blue is a very sharp color. It features attractive zinc sulfide lume and the small GMT triangle hand. The watch has a 1.68 million serial number dating back to circa 1967 and is paired on a period Rolex 7206 oyster bracelet with 58 end links from 1967. It does not come with box and papers. We do not know the service history but it is running well. The watch just passed a water resistance test of 5 bar. To learn more about the Rolex GMT-Master you can watch the ‘Reference Points: Understanding The Rolex GMT-Master' video and corresponding article I produced. You can also read Charlie Dunne’s comprehensive article ‘ Collector's Guide: The Rolex GMT-Master Reference 1675 In Steel ’.",Wind Vintage,2026-04-19,True,False
"Rolex ""Meters First"" Submariner Reference 5512",Rolex,24900,https://www.windvintage.com/rolex-meters-first-submariner-reference-5512,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779462163564-6F0589V6D8K44X4YAAZG/Image+5.jpeg,"This Rolex Submariner reference 5512 is an excellent example featuring the “Meters First” dial which was famously worn by Steve McQueen. The case has been lightly polished, but is strong. The watch dates to circa 1968 with a 1.74M serial. It features the original “Long 5” insert. The watch is paired on a stretch C+I bracelet made for Rolex dating to 1968. The lume is very attractive. According to Rolex, the Submariner reference 5512’s production consisted of only 17,338 examples. The Submariner reference 5513’s production consisted of a much larger amount, 151,449 examples! In simplified terms, there was only just about one 5512 produced for every ten 5513s produced (or 11.4% specifically). Learn more about the watch within Charlie Dunne’s article “ Collector’s Guide: Understanding The Rolex Submariner Reference 5512 ’. To learn more about the Rolex Submariner, dive into my ‘ Reference Points: Understanding The Rolex Submariner ’ video and corresponding article. The watch does not include box and papers. We do not know the service history, but it is running well. The watch recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Audemars Piguet Integrated Bracelet Wristwatch in 18k Yellow Gold Unpolished,Audemars Piguet,19000,https://www.windvintage.com/audemars-piguet-integrated-bracelet-wristwatch-in-18k-yellow-gold-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779199665574-3GVZM6RFNUAREFKXU1W8/Image+1.jpeg,"This is a beautiful Audemars Piguet wristwatch in 18k yellow gold. The watch dates to the late 1970s - early 1980s. It is an incredible example with an intricately woven bracelet. The dial is very interesting and features a frosted texture with crisp font and the applied AP logo at 12 o'clock. The case measures 31mm in diameter. The bracelet is long and can fit a wrist over 7 inches. It weighs approximately 93 grams. We do not know the service history, but the watch is running well. It does not come with a box or papers.",Wind Vintage,2026-04-19,True,False
Heuer Autavia Mk 6 Siffert Reference 1163T,Heuer,9900,https://www.windvintage.com/heuer-autavia-mk-6-siffert-reference-1163t,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780341443813-O7I6MK2TCYJ12BTW7ZDW/Image+44.jpeg,"This Heuer “Jo Siffert” Autavia reference 1163 is a superb sports chronograph. This example has a Jo Siffert Mark 6 dial. It features an automatic movement, the Caliber 11 made by Heuer-Léonidas, and is 42mm in diameter. The case has been polished. We do not know the service history, but it is running well. The watch does not include the box and papers.",Wind Vintage,2026-04-19,True,False
Cartier Tank Asymétrique WGTA0043 in 18k Rose Gold Unpolished w/ Box and Papers,Cartier,49900,https://www.windvintage.com/cartier-tank-asymtrique-wgta0043-in-18k-rose-gold-unpolished-w/-box-and-papers,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1777309768313-QIFMQ803VZARYHCDD35S/Image+11.jpeg,"This Cartier Tank Asymétrique reference WGTA0043 is an elegant time only Rose Gold watch. The watch features the iconic diagonal case and dial design. It is a limited edition of 100 examples. The case measures approximately 44.5x 26.5mm at the longest points. It features a grey dial with white printed numerals. The watch is manually wound. It comes with a crocodile leather Cartier strap and 18k rose gold pin buckle. The watch was introduced in 2020. This example was sold in 2020. We do not know the service history, but the watch is running well. It does not come with a box or papers.",Wind Vintage,2026-04-19,True,False
Universal Geneve Golden Shadow in 18k White Gold Unpolished,Universal Geneve,4900,https://www.windvintage.com/universal-geneve-golden-shadow-in-18k-white-gold-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780348859873-U9ZMAZC9W8LHZ3RBXAP5/Image+49.jpeg,"This Universal Geneve Golden Shadow in 18k white gold is an incredible time only wristwatch in excellent condition. The case measures approximately 32mm in diameter and 36.5mm lug-to-lug. The watch is in incredibly well preserved condition and appears unpolished. The dial is a non luminous soleil, almost fumé. It is paired on a Wind Vintage strap and an unsigned stainless steel buckle. This does not come with papers, it does come with a box. We do not know the service history, but the watch is running well.",Wind Vintage,2026-04-19,True,False
Gallet MultiChron 12 Silver Luminous Dial Unpolished,Other,7900,https://www.windvintage.com/gallet-multichron-12-w/-luminous-dial-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780337562020-2ZDCQC81WCPEFVE0DSRU/Image+42.jpeg,"This Gallet Multichron 12 chronograph is a fantastic example. The lume is very attractive and the dial is in spectacular condition. The case is 37mm in diameter by 43mm lug to lug. The case appears to be unpolished. For those looking for a brilliant Gallet chronograph, this is a really great choice. It is paired on a contemporary beads of rice bracelet. We do not know the service history but it is running well. The watch does not come with box and papers.",Wind Vintage,2026-04-19,True,False
Heuer Carrera Inverse Panda Ref 2447NS on GF Bracelet,Heuer,18900,https://www.windvintage.com/heuer-carrera-inverse-panda-ref-2447ns-on-gf-bracelet,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780336651779-SRS2QVSM65WCFXQGWN6R/Image+41.jpeg,"The Heuer Carrera is one of the legendary chronograph designs of the 20th century. Featuring stark angled lugs that were a product of the architecture of the 1960s. You can read more about the origins of the Carrera in the in-depth article that I wrote back in 2013 . This example is the reference 2447 NS ( N oir/Black dial, and S ilver/White Registers) “inverse panda” dial. The watch is powered by the manual-wind Valjoux calibre 72. The case has been polished. It is paired on a Gay Freres bracelet dating to 1967. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
Patek Philippe Nautilus Reference 5712/1A-001 Full Set Unpolished,Patek Philippe,115000,https://www.windvintage.com/patek-philippe-nautilus-ref-5712/1a-001-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780511126425-JBMJ9F0JHJOHP26QV368/Image+58.jpeg,"The Patek Philippe Nautilus is part of the family of the iconic Nautilus designs from Gérald Charles Genta and is perhaps the most desired watch on the planet. The introduction of the model marked the first true sports watch from the manufacturer in 1976. Along with the Audemars Piguet Royal Oak, it ushered in the world of integrated sports watches which are adored by watch enthusiasts today. This Patek Philippe Nautilus reference 5712/1A-001 is an incredibly attractive complicated sports model. The stainless steel case appears to be unpolished. It measures 40mm in diameter. It features a beautiful blue dial variant. It is powered by the ultra-thin automatic calibre 240 PS IRM C LU. For those who appreciate the incredible complications within luxury sports watches, this is a remarkable timepiece. The watch comes “full set” with box and papers. It comes from the original owner. It was sold in 2019.",Wind Vintage,2026-04-19,True,False
Rolex Submariner Ref. 1680 w/ Ghost Insert,Rolex,15900,https://www.windvintage.com/rolex-submariner-ref-1680-w/-ghost-insert,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1777042987394-0NFZ2C05N3VB6FJ0VTAD/Image+74.jpeg,"This Rolex Submariner reference 1680 is a great stainless steel sports watch dating to circa 1978 with 5.6M serial number. The watch comes with a reference 93150 stainless steel Oyster bracelet with a VD clasp code dating to circa 1979. This example features warm luminous plots and faded grey bezel. The case has been polished in the past. The lume in the hands has been relumed. To learn more about the Rolex Submariner, dive into my ‘ Reference Points: Understanding The Rolex Submariner ’ video and corresponding article. The watch does not come with a box or papers. We do not know the service history, but it is running well. It recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Patek Philippe Weekly Calendar Reference 5212A-001 Full Set Unpolished,Patek Philippe,32000,https://www.windvintage.com/patek-philippe-weekly-calendar-reference-5212a-001-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/4ed9e1cd-2b13-4d78-bd3f-68c55a0b641f/DSC04722.png,The Patek Philippe Weekly Calendar reference 5212A-001 is a very special complicated timepiece. The watch is powered by the automatic calibre 26-330 S C J SE. The stainless steel case measures 40mm in diameter. The watch was originally sold in 2019. It comes with box and the Certificate of Origin. We do not know the service history but it is running well.,Wind Vintage,2026-04-19,True,False
Rolex Coke GMT-Master II Ref 16710 Unpolished,Rolex,16900,https://www.windvintage.com/rolex-coke-gmt-master-ii-ref-16710-unpolished-1-1-1,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778158763673-60HZZRVUZQ3DCS8TMJHZ/Image+50.jpeg,"Originally designed for Pan-Am pilots in the 1950s, the Rolex GMT-Master is one of the most sought-after models in the brand’s lineup. Due to its incredible heritage and iconic look, it remains a flagship model for Rolex to this day. This is an incredibly attractive example. The case appears to be unpolished. It measures 40mm in diameter (47mm lug-to-lug). The watch features an X serial dating to 1991. The bracelet features an S2 code dating to circa 1994. To learn more about the Rolex GMT-Master you can watch my ‘Reference Points: Understanding The Rolex GMT-Master' video and corresponding article. The watch does not come with a box or papers. We do not know the service history but it is running well. It recently passed a water resistance test of 5 bar.",Wind Vintage,2026-04-19,True,False
Gallet USMC Non-Luminous Clamshell Chronograph,Other,14900,https://www.windvintage.com/gallet-usmc-non-luminous-clamshell-chronograph,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778016104424-DY53HJBU5ZH1L6KFHDT3/Image%2B32.jpg,"This Gallet chronograph is an awesome vintage watch from circa the 1940s. The clamshell cases on these chronographs are among my favorite designs and are the earliest waterprotected chronographs. This particular example is a very special watch that belonged to US Marine William Sargis, who was in the 3rd Marine Division. The watch was received by Sargis prior to the 3rd Division’s official origin in September 1942, when the division was sent to New Zealand for training. In 1943, the 3rd fought in the Battle of Bougainville, and in 1944 it fought in the Battle of Guam. The collector has spoken with Sargis’ son who confirmed that his father made it home from the war and passed away in 1979. The case has been lightly polished. The crown has been replaced. It measures approximately 34.5mm in diameter (42mm lug to lug). It features an attractive black non-luminous dial. It does not come with a box or papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
